Countrycode	Timezone	Namespace	AirQualityNetwork	AirQualityStation	AirQualityStationEoICode	AirQualityStationNatCode	SamplingPoint	SamplingProcess	Sample	AirPollutant	AirPollutantCode	ObservationDateBegin	ObservationDateEnd	Projection	Longitude	Latitude	Altitude	MeasurementType	AirQualityStationType	AirQualityStationArea	EquivalenceDemonstrated	MeasurementEquipment	InletHeight	BuildingDistance	KerbDistance
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	IE0001R	SPO.IE.IE0001RSample1_7	SPP.IE.IE0001RSample1_7	SAM.IE.IE0001RSAMPLE1	O3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	2001-01-01 00:00:00.0000000		EPSG:4979	-10.240833	51.938056	10	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API400E	2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	IE0001R	SPO.IE.IE0001RSample2_7012	SPP.IE.IE0001RSample2_7012	SAM.IE.IE0001RSAMPLE2	Pb	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7012	2001-01-01 00:00:00.0000000		EPSG:4979	-10.240833	51.938056	10	active	background	suburban	ref		2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	IE0001R	SPO.IE.IE0001RSample2_7014	SPP.IE.IE0001RSample2_7014	SAM.IE.IE0001RSAMPLE2	Cd	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7014	2001-01-01 00:00:00.0000000		EPSG:4979	-10.240833	51.938056	10	active	background	suburban	ref		2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	IE0001R	SPO.IE.IE0001RSample2_7015	SPP.IE.IE0001RSample2_7015	SAM.IE.IE0001RSAMPLE2	Ni	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7015	2001-01-01 00:00:00.0000000		EPSG:4979	-10.240833	51.938056	10	active	background	suburban	ref		2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0001R	IE0001R	IE0001R	SPO.IE.IE0001RSample2_7018	SPP.IE.IE0001RSample2_7018	SAM.IE.IE0001RSAMPLE2	As	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7018	2001-01-01 00:00:00.0000000		EPSG:4979	-10.240833	51.938056	10	active	background	suburban	ref		2	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001AP	IE001AP	IE001AP	SPO.IE.IE001APSample1_5	SPP.IE.IE001APSample1_5	SAM.IE.IE001APSAMPLE1	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2013-12-01 00:00:00.0000000		EPSG:4979	-6.30902	53.336295	10	active	traffic	suburban	yes		4	5	5
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample1_1	SPP.IE.IE001BPSample1_1	SAM.IE.IE001BPSAMPLE1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API100E	2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample1_7	SPP.IE.IE001BPSample1_7	SAM.IE.IE001BPSAMPLE1	O3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	automatic	traffic	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API400E	2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample1_8	SPP.IE.IE001BPSample1_8	SAM.IE.IE001BPSAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	automatic	traffic	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample1_9	SPP.IE.IE001BPSample1_9	SAM.IE.IE001BPSAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	automatic	traffic	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample2_10	SPP.IE.IE001BPSample2_10	SAM.IE.IE001BPSAMPLE2	CO	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	automatic	traffic	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API300E	2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample2_20	SPP.IE.IE001BPSample2_20	SAM.IE.IE001BPSAMPLE2	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	active	traffic	urban	ref		2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample2_5	SPP.IE.IE001BPSample2_5	SAM.IE.IE001BPSAMPLE2	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	active	traffic	urban	ref		2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001BP	IE001BP	IE001BP	SPO.IE.IE001BPSample2_6001	SPP.IE.IE001BPSample2_6001	SAM.IE.IE001BPSAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	2013-01-01 00:00:00.0000000		EPSG:4979	-8.475	51.911111	10	active	traffic	urban	ref		2	100	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001CM	IE001CM	IE001CM	SPO.IE.IE001CMSample1_1	SPP.IE.IE001CMSample1_1	SAM.IE.IE001CMSAMPLE1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	2014-07-02 00:00:00.0000000		EPSG:4979	-7.288675	53.036125	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API100E	2.4	10	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001CM	IE001CM	IE001CM	SPO.IE.IE001CMSample1_10	SPP.IE.IE001CMSample1_10	SAM.IE.IE001CMSAMPLE1	CO	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	2014-07-02 00:00:00.0000000		EPSG:4979	-7.288675	53.036125	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API300E	2.4	10	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001CM	IE001CM	IE001CM	SPO.IE.IE001CMSample1_8	SPP.IE.IE001CMSample1_8	SAM.IE.IE001CMSAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	2014-07-02 00:00:00.0000000		EPSG:4979	-7.288675	53.036125	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	10	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001CM	IE001CM	IE001CM	SPO.IE.IE001CMSample1_9	SPP.IE.IE001CMSample1_9	SAM.IE.IE001CMSAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	2014-07-02 00:00:00.0000000		EPSG:4979	-7.288675	53.036125	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	10	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001CM	IE001CM	IE001CM	SPO.IE.IE001CMSample2_5	SPP.IE.IE001CMSample2_5	SAM.IE.IE001CMSAMPLE2	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2014-07-02 00:00:00.0000000		EPSG:4979	-7.288675	53.036125	20	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SWAM5aDual	2.4	10	10
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001DM	IE001DM	IE001DM	SPO.IE.IE001DMSample1_1	SPP.IE.IE001DMSample1_1	SAM.IE.IE001DMSAMPLE1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	2014-08-07 00:00:00.0000000		EPSG:4979	-6.57075	52.4985	100	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API100E	2.4	10	15
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001DM	IE001DM	IE001DM	SPO.IE.IE001DMSample1_10	SPP.IE.IE001DMSample1_10	SAM.IE.IE001DMSAMPLE1	CO	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10	2014-08-07 00:00:00.0000000		EPSG:4979	-6.57075	52.4985	100	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API300E	2.4	10	15
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001DM	IE001DM	IE001DM	SPO.IE.IE001DMSample1_8	SPP.IE.IE001DMSample1_8	SAM.IE.IE001DMSAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	2014-08-07 00:00:00.0000000		EPSG:4979	-6.57075	52.4985	100	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	10	15
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001DM	IE001DM	IE001DM	SPO.IE.IE001DMSample1_9	SPP.IE.IE001DMSample1_9	SAM.IE.IE001DMSAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	2014-08-07 00:00:00.0000000		EPSG:4979	-6.57075	52.4985	100	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	2.4	10	15
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE001DM	IE001DM	IE001DM	SPO.IE.IE001DMSample2_5	SPP.IE.IE001DMSample2_5	SAM.IE.IE001DMSAMPLE2	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	2014-08-07 00:00:00.0000000		EPSG:4979	-6.57075	52.4985	100	automatic	background	suburban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/SWAM5aDual	2.4	10	15
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_1	SPP.IE.IE0028ASample1_1	SAM.IE.IE0028ASAMPLE1	SO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API100E	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_20	SPP.IE.IE0028ASample1_20	SAM.IE.IE0028ASAMPLE1	C6H6	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_21	SPP.IE.IE0028ASample1_21	SAM.IE.IE0028ASAMPLE1	C6H5-CH3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/21	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_431	SPP.IE.IE0028ASample1_431	SAM.IE.IE0028ASAMPLE1	C6H5-C2H5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/431	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_464	SPP.IE.IE0028ASample1_464	SAM.IE.IE0028ASAMPLE1	m,p-C6H4(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/464	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_482	SPP.IE.IE0028ASample1_482	SAM.IE.IE0028ASAMPLE1	o-C6H4-(CH3)2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/482	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GC955	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_7	SPP.IE.IE0028ASample1_7	SAM.IE.IE0028ASAMPLE1	O3	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API400E	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_8	SPP.IE.IE0028ASample1_8	SAM.IE.IE0028ASAMPLE1	NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample1_9	SPP.IE.IE0028ASample1_9	SAM.IE.IE0028ASAMPLE1	NOX as NO2	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/9	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	ref	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API200E	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_351	SPP.IE.IE0028ASample2_351	SAM.IE.IE0028ASAMPLE2	Acenaphthene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/351	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_352	SPP.IE.IE0028ASample2_352	SAM.IE.IE0028ASAMPLE2	Acenaphtylene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/352	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_435	SPP.IE.IE0028ASample2_435	SAM.IE.IE0028ASAMPLE2	Fluorene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/435	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_4406	SPP.IE.IE0028ASample2_4406	SAM.IE.IE0028ASAMPLE2	Chrysene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/4406	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_465	SPP.IE.IE0028ASample2_465	SAM.IE.IE0028ASAMPLE2	Naphtalene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/465	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5	SPP.IE.IE0028ASample2_5	SAM.IE.IE0028ASAMPLE2	PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5012	SPP.IE.IE0028ASample2_5012	SAM.IE.IE0028ASAMPLE2	Pb in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5014	SPP.IE.IE0028ASample2_5014	SAM.IE.IE0028ASAMPLE2	Cd in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5014	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5015	SPP.IE.IE0028ASample2_5015	SAM.IE.IE0028ASAMPLE2	Ni in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5015	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5018	SPP.IE.IE0028ASample2_5018	SAM.IE.IE0028ASAMPLE2	As in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5018	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5029	SPP.IE.IE0028ASample2_5029	SAM.IE.IE0028ASAMPLE2	BaP in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5419	SPP.IE.IE0028ASample2_5419	SAM.IE.IE0028ASAMPLE2	Dibenzo(ah)anthracene in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5419	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5610	SPP.IE.IE0028ASample2_5610	SAM.IE.IE0028ASAMPLE2	Benzo(a)anthracene in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5610	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5617	SPP.IE.IE0028ASample2_5617	SAM.IE.IE0028ASAMPLE2	Benzo(b)fluoranthene in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5617	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5626	SPP.IE.IE0028ASample2_5626	SAM.IE.IE0028ASAMPLE2	Benzo(k)fluoranthene in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5626	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5655	SPP.IE.IE0028ASample2_5655	SAM.IE.IE0028ASAMPLE2	Indeno-(1,2,3-cd)pyrene in PM	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5655	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_5759	SPP.IE.IE0028ASample2_5759	SAM.IE.IE0028ASAMPLE2	Benzo(j)fluoranthene in PM10	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5759	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_6001	SPP.IE.IE0028ASample2_6001	SAM.IE.IE0028ASAMPLE2	PM2.5	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	automatic	background	urban	yes	http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/TEOM1400AB-FDMS	3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_606	SPP.IE.IE0028ASample2_606	SAM.IE.IE0028ASAMPLE2	Anthracene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/606	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_622	SPP.IE.IE0028ASample2_622	SAM.IE.IE0028ASAMPLE2	Benzo(ghi)perylene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/622	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
IE	http://dd.eionet.europa.eu/vocabulary/aq/timezone/UTC	http://erc.epa.ie/airquality/ipr	NET.IE001	STA.IE.IE0028A	IE0028A	IE0028A	SPO.IE.IE0028ASample2_643	SPP.IE.IE0028ASample2_643	SAM.IE.IE0028ASAMPLE2	Fluoranthene	http://dd.eionet.europa.eu/vocabulary/aq/pollutant/643	1975-01-01 00:00:00.0000000		EPSG:4979	-6.278056	53.353889	25	active	background	urban	ref		3	0	0
